id,neighbourhood_group,room_type,price
282514,Brooklyn,Private room,97
282863,Brooklyn,Entire home/apt,91
282977,Brooklyn,Private room,125
283072,Brooklyn,Private room,75
283090,Manhattan,Entire home/apt,180
283184,Brooklyn,Entire home/apt,300
283272,Brooklyn,Entire home/apt,100
283550,Manhattan,Entire home/apt,175
284208,Brooklyn,Private room,65
284855,Manhattan,Entire home/apt,240
285442,Manhattan,Private room,300
285492,Manhattan,Entire home/apt,385
285716,Brooklyn,Private room,47
286662,Brooklyn,Entire home/apt,110
286838,Manhattan,Private room,75
287397,Brooklyn,Entire home/apt,100
287408,Manhattan,Entire home/apt,165
287417,Brooklyn,Entire home/apt,300
287421,Brooklyn,Entire home/apt,140
287481,Brooklyn,Entire home/apt,120
287839,Brooklyn,Entire home/apt,175
287845,Brooklyn,Entire home/apt,275
289020,Manhattan,Entire home/apt,179
289037,Brooklyn,Entire home/apt,189
289288,Manhattan,Entire home/apt,219
289665,Manhattan,Entire home/apt,450
289703,Manhattan,Entire home/apt,249
289958,Queens,Private room,65
289995,Brooklyn,Entire home/apt,250
290457,Manhattan,Entire home/apt,139
291524,Manhattan,Entire home/apt,209
291714,Brooklyn,Entire home/apt,120
291812,Queens,Entire home/apt,70
292047,Manhattan,Private room,90
292121,Manhattan,Entire home/apt,199
292266,Brooklyn,Private room,50
292637,Brooklyn,Entire home/apt,100
293004,Manhattan,Entire home/apt,110
293837,Brooklyn,Entire home/apt,157
294227,Brooklyn,Entire home/apt,199
294239,Queens,Entire home/apt,192
294242,Brooklyn,Entire home/apt,199
294250,Manhattan,Entire home/apt,150
294259,Brooklyn,Entire home/apt,199
294263,Brooklyn,Entire home/apt,199
294280,Brooklyn,Entire home/apt,199
294297,Brooklyn,Entire home/apt,105
294353,Brooklyn,Private room,135
294490,Brooklyn,Entire home/apt,199
294717,Brooklyn,Private room,125
295231,Brooklyn,Private room,60
295379,Brooklyn,Entire home/apt,85
295998,Manhattan,Entire home/apt,300
296345,Brooklyn,Private room,75
296361,Queens,Private room,55
296658,Brooklyn,Private room,44
296717,Brooklyn,Private room,55
296844,Brooklyn,Private room,30
297611,Brooklyn,Private room,35
297962,Brooklyn,Private room,70
298073,Brooklyn,Entire home/apt,130
298759,Brooklyn,Private room,52
298854,Brooklyn,Private room,75
299062,Manhattan,Private room,190
299078,Manhattan,Entire home/apt,250
299531,Brooklyn,Entire home/apt,100
299699,Brooklyn,Entire home/apt,130
301034,Manhattan,Private room,140
302057,Brooklyn,Private room,75
302758,Manhattan,Entire home/apt,150
303345,Manhattan,Entire home/apt,90
303462,Manhattan,Entire home/apt,295
304799,Manhattan,Entire home/apt,150
305211,Brooklyn,Entire home/apt,180
306702,Brooklyn,Private room,135
306799,Brooklyn,Private room,65
309342,Manhattan,Private room,99
310220,Brooklyn,Private room,149
310272,Staten Island,Private room,59
310325,Manhattan,Private room,75
310338,Manhattan,Private room,75
310524,Brooklyn,Private room,75
310796,Manhattan,Entire home/apt,109
311003,Brooklyn,Entire home/apt,225
311343,Manhattan,Private room,86
311356,Queens,Private room,52
312429,Brooklyn,Private room,100
313890,Manhattan,Entire home/apt,99
314982,Manhattan,Private room,89
316238,Brooklyn,Entire home/apt,135
317838,Manhattan,Entire home/apt,199
317905,Brooklyn,Entire home/apt,89
318021,Manhattan,Private room,110
318187,Brooklyn,Entire home/apt,120
319724,Brooklyn,Private room,59
319798,Brooklyn,Private room,49
319844,Brooklyn,Private room,79
320865,Manhattan,Entire home/apt,135
320876,Brooklyn,Entire home/apt,185
320877,Brooklyn,Entire home/apt,225
321014,Manhattan,Entire home/apt,245
321136,Manhattan,Entire home/apt,115
322037,Brooklyn,Entire home/apt,325
322604,Brooklyn,Private room,95
322974,Manhattan,Private room,120
323706,Manhattan,Entire home/apt,499
324115,Brooklyn,Private room,75
324517,Manhattan,Private room,109
324800,Brooklyn,Entire home/apt,160
325429,Manhattan,Entire home/apt,219
326832,Manhattan,Entire home/apt,159
326956,Brooklyn,Private room,180
327521,Manhattan,Entire home/apt,150
327778,Manhattan,Entire home/apt,106
328040,Manhattan,Entire home/apt,299
328693,Manhattan,Entire home/apt,179
328744,Brooklyn,Entire home/apt,165
329064,Brooklyn,Entire home/apt,500
329310,Manhattan,Entire home/apt,250
329385,Manhattan,Private room,87
333189,Brooklyn,Private room,79
333323,Manhattan,Private room,75
334607,Brooklyn,Entire home/apt,200
334781,Manhattan,Private room,80
335797,Brooklyn,Entire home/apt,115
335819,Brooklyn,Entire home/apt,115
335820,Brooklyn,Entire home/apt,120
336220,Manhattan,Private room,125
339456,Manhattan,Entire home/apt,387
341525,Manhattan,Private room,95
341982,Manhattan,Entire home/apt,99
342027,Manhattan,Entire home/apt,121
342965,Manhattan,Entire home/apt,350
342995,Manhattan,Private room,75
343276,Manhattan,Private room,95
343971,Manhattan,Private room,89
344019,Manhattan,Private room,195
344068,Manhattan,Private room,160
344092,Brooklyn,Entire home/apt,70
346248,Manhattan,Private room,100
346805,Manhattan,Entire home/apt,140
347865,Manhattan,Entire home/apt,189
349841,Brooklyn,Private room,160
350168,Brooklyn,Entire home/apt,178
350525,Brooklyn,Entire home/apt,145
351530,Brooklyn,Entire home/apt,125
351859,Manhattan,Entire home/apt,265
352651,Brooklyn,Private room,77
352864,Manhattan,Private room,60
353317,Manhattan,Entire home/apt,129
354095,Manhattan,Entire home/apt,199
355106,Brooklyn,Private room,92
356230,Brooklyn,Entire home/apt,185
357509,Manhattan,Entire home/apt,110
359982,Brooklyn,Private room,65
360400,Manhattan,Private room,135
361803,Manhattan,Shared room,115
363320,Manhattan,Private room,175
363673,Manhattan,Private room,3000
364275,Brooklyn,Private room,72
364785,Brooklyn,Private room,80
367042,Brooklyn,Entire home/apt,125
367810,Brooklyn,Private room,120
369411,Brooklyn,Private room,94
369567,Brooklyn,Private room,56
369671,Manhattan,Entire home/apt,549
371138,Brooklyn,Entire home/apt,190
373618,Brooklyn,Private room,129
374548,Brooklyn,Entire home/apt,85
375249,Staten Island,Private room,20
377217,Manhattan,Entire home/apt,145
378460,Manhattan,Entire home/apt,200
380416,Brooklyn,Entire home/apt,125
380730,Brooklyn,Entire home/apt,50
382523,Manhattan,Private room,160
382524,Manhattan,Private room,180
385190,Manhattan,Private room,100
385657,Brooklyn,Private room,70
385824,Bronx,Entire home/apt,120
386555,Staten Island,Private room,110
386744,Manhattan,Private room,105
386799,Manhattan,Entire home/apt,250
387324,Manhattan,Private room,74
387377,Manhattan,Entire home/apt,165
387666,Manhattan,Private room,99
387735,Manhattan,Entire home/apt,125
389482,Queens,Private room,75
391948,Queens,Shared room,45
391955,Brooklyn,Entire home/apt,159
392948,Brooklyn,Private room,45
393016,Manhattan,Private room,104
393094,Manhattan,Entire home/apt,225
393682,Manhattan,Private room,100
394026,Brooklyn,Private room,90
394111,Queens,Private room,75
394235,Manhattan,Entire home/apt,350
396636,Manhattan,Entire home/apt,135
397034,Manhattan,Private room,125
397297,Manhattan,Entire home/apt,225
397420,Manhattan,Private room,85
398281,Manhattan,Entire home/apt,200
398283,Brooklyn,Entire home/apt,250
399946,Manhattan,Private room,90
400039,Brooklyn,Entire home/apt,130
400466,Brooklyn,Entire home/apt,90
401579,Brooklyn,Entire home/apt,298
401836,Manhattan,Entire home/apt,300
402037,Manhattan,Private room,125
403056,Manhattan,Private room,125
403264,Manhattan,Private room,145
403668,Manhattan,Entire home/apt,147
404502,Brooklyn,Private room,123
404923,Brooklyn,Entire home/apt,88
405025,Queens,Entire home/apt,215
405408,Manhattan,Entire home/apt,225
406926,Manhattan,Entire home/apt,269
406992,Brooklyn,Entire home/apt,145
407469,Brooklyn,Private room,75
408491,Manhattan,Entire home/apt,145
408983,Brooklyn,Entire home/apt,229
409262,Brooklyn,Entire home/apt,300
409293,Manhattan,Private room,100
409666,Brooklyn,Entire home/apt,75
411336,Manhattan,Entire home/apt,225
411525,Brooklyn,Private room,120
411918,Brooklyn,Entire home/apt,160
412061,Brooklyn,Entire home/apt,125
412180,Brooklyn,Entire home/apt,95
413504,Brooklyn,Private room,119
413775,Manhattan,Entire home/apt,275
413876,Manhattan,Entire home/apt,160
414801,Brooklyn,Entire home/apt,500
415304,Manhattan,Entire home/apt,175
416557,Brooklyn,Entire home/apt,87
417685,Brooklyn,Entire home/apt,160
418291,Manhattan,Private room,125
419373,Brooklyn,Entire home/apt,90
419792,Manhattan,Entire home/apt,200
421554,Brooklyn,Entire home/apt,250
422040,Manhattan,Private room,99
424192,Manhattan,Entire home/apt,325
424667,Manhattan,Private room,99
424767,Manhattan,Entire home/apt,325
424889,Manhattan,Entire home/apt,129
424930,Brooklyn,Entire home/apt,130
425784,Brooklyn,Entire home/apt,190
428226,Brooklyn,Private room,55
430427,Manhattan,Private room,60
430665,Manhattan,Entire home/apt,250
431865,Manhattan,Entire home/apt,275
432090,Queens,Private room,50
433218,Brooklyn,Entire home/apt,125
433414,Brooklyn,Entire home/apt,150
433914,Brooklyn,Entire home/apt,70
434792,Brooklyn,Entire home/apt,138
435774,Manhattan,Entire home/apt,265
435776,Manhattan,Private room,145
435909,Manhattan,Entire home/apt,151
435946,Manhattan,Entire home/apt,208
436510,Brooklyn,Entire home/apt,200
436619,Manhattan,Private room,110
436824,Manhattan,Private room,58
436916,Manhattan,Private room,55
437352,Brooklyn,Entire home/apt,105
437906,Manhattan,Entire home/apt,350
438513,Brooklyn,Entire home/apt,150
439750,Brooklyn,Private room,55
439870,Brooklyn,Entire home/apt,299
442636,Queens,Entire home/apt,77
442649,Manhattan,Entire home/apt,125
443646,Manhattan,Entire home/apt,395
444171,Brooklyn,Entire home/apt,189
444430,Bronx,Private room,49
446367,Manhattan,Entire home/apt,90
447766,Manhattan,Private room,100
447840,Brooklyn,Entire home/apt,299
448048,Queens,Private room,75
448049,Queens,Private room,69
449034,Brooklyn,Private room,90
449130,Manhattan,Private room,94
449660,Brooklyn,Private room,80
449680,Bronx,Entire home/apt,100
450009,Brooklyn,Private room,39
450577,Manhattan,Entire home/apt,250
450578,Brooklyn,Private room,55
450905,Brooklyn,Private room,110
452068,Brooklyn,Entire home/apt,200
452541,Brooklyn,Entire home/apt,142
453094,Brooklyn,Private room,70
453161,Brooklyn,Entire home/apt,260
453255,Manhattan,Entire home/apt,225
453317,Brooklyn,Private room,59
454334,Manhattan,Private room,65
454763,Manhattan,Entire home/apt,99
454929,Manhattan,Entire home/apt,239
455734,Manhattan,Entire home/apt,50
455801,Manhattan,Private room,65
456110,Manhattan,Entire home/apt,139
456190,Manhattan,Entire home/apt,174
456457,Manhattan,Entire home/apt,315
456526,Manhattan,Private room,75
457829,Manhattan,Entire home/apt,210
458154,Brooklyn,Private room,55
458377,Brooklyn,Entire home/apt,229
459066,Manhattan,Entire home/apt,150
460036,Manhattan,Entire home/apt,129
460999,Manhattan,Entire home/apt,100
461050,Brooklyn,Entire home/apt,200
462454,Manhattan,Private room,89
463107,Brooklyn,Entire home/apt,250
464231,Brooklyn,Private room,65
465277,Brooklyn,Entire home/apt,68
466277,Brooklyn,Entire home/apt,235
466457,Brooklyn,Entire home/apt,100
467569,Manhattan,Entire home/apt,311
467634,Queens,Shared room,39
467866,Manhattan,Private room,100
468613,Manhattan,Private room,1300
470090,Manhattan,Entire home/apt,210
470370,Brooklyn,Private room,55
470498,Manhattan,Private room,65
470709,Brooklyn,Entire home/apt,165
471712,Manhattan,Private room,89
471758,Manhattan,Entire home/apt,500
471845,Brooklyn,Entire home/apt,145
471914,Brooklyn,Private room,110
472052,Manhattan,Entire home/apt,180
472376,Brooklyn,Entire home/apt,115
472546,Brooklyn,Entire home/apt,82
473592,Queens,Private room,70
473777,Brooklyn,Entire home/apt,155
474283,Manhattan,Entire home/apt,117
475216,Brooklyn,Entire home/apt,100
476527,Manhattan,Entire home/apt,89
476570,Manhattan,Entire home/apt,89
476571,Manhattan,Entire home/apt,99
476899,Manhattan,Entire home/apt,155
476983,Manhattan,Private room,85
478053,Manhattan,Private room,80
478385,Manhattan,Entire home/apt,135
478832,Brooklyn,Entire home/apt,150
478949,Manhattan,Entire home/apt,380
479002,Brooklyn,Entire home/apt,450
479263,Brooklyn,Entire home/apt,145
479285,Queens,Private room,80
479867,Brooklyn,Entire home/apt,225
480549,Manhattan,Private room,99
481022,Manhattan,Entire home/apt,125
482365,Manhattan,Entire home/apt,80
482765,Brooklyn,Private room,100
483414,Brooklyn,Private room,55
483485,Manhattan,Entire home/apt,328
483505,Brooklyn,Entire home/apt,142
484297,Brooklyn,Entire home/apt,350
484312,Brooklyn,Entire home/apt,300
484728,Brooklyn,Entire home/apt,105
485026,Brooklyn,Private room,125
486350,Brooklyn,Entire home/apt,225
488083,Brooklyn,Entire home/apt,92
489018,Manhattan,Entire home/apt,185
489365,Brooklyn,Entire home/apt,226
489924,Brooklyn,Private room,50
489965,Manhattan,Private room,80
490011,Brooklyn,Private room,200
490278,Manhattan,Entire home/apt,99
490989,Brooklyn,Entire home/apt,68
491123,Brooklyn,Private room,102
491529,Brooklyn,Entire home/apt,220
491942,Manhattan,Entire home/apt,199
491977,Manhattan,Entire home/apt,165
493177,Manhattan,Entire home/apt,150
493611,Brooklyn,Entire home/apt,385
494296,Brooklyn,Private room,75
494937,Manhattan,Entire home/apt,499
495249,Queens,Private room,85
495348,Brooklyn,Entire home/apt,160
496166,Brooklyn,Entire home/apt,249
497370,Brooklyn,Private room,80
498052,Brooklyn,Private room,120
498120,Bronx,Private room,35
498859,Brooklyn,Entire home/apt,169
500845,Manhattan,Entire home/apt,220
500886,Brooklyn,Private room,85
501041,Manhattan,Entire home/apt,300
501082,Manhattan,Private room,79
501098,Brooklyn,Private room,90
501693,Manhattan,Private room,99
502132,Manhattan,Shared room,50
502309,Brooklyn,Private room,46
502429,Brooklyn,Entire home/apt,325
503460,Staten Island,Private room,68
503529,Manhattan,Entire home/apt,198
503585,Brooklyn,Entire home/apt,100
503722,Brooklyn,Entire home/apt,175
503790,Manhattan,Entire home/apt,130
504322,Manhattan,Entire home/apt,180
504362,Brooklyn,Entire home/apt,209
504394,Manhattan,Entire home/apt,150
504437,Manhattan,Entire home/apt,104
505029,Manhattan,Entire home/apt,175
505231,Manhattan,Private room,80
505315,Brooklyn,Private room,68
506121,Manhattan,Private room,72
506527,Queens,Entire home/apt,107
506571,Manhattan,Entire home/apt,150
506575,Bronx,Private room,45
507393,Brooklyn,Private room,49
509989,Brooklyn,Entire home/apt,349
510218,Manhattan,Entire home/apt,185
510454,Manhattan,Entire home/apt,145
511436,Brooklyn,Entire home/apt,96
511733,Brooklyn,Entire home/apt,120
511960,Manhattan,Entire home/apt,160
512209,Brooklyn,Entire home/apt,800
512210,Brooklyn,Entire home/apt,349
512775,Queens,Entire home/apt,350
513343,Brooklyn,Entire home/apt,125
513688,Brooklyn,Entire home/apt,350
514457,Brooklyn,Entire home/apt,150
514548,Brooklyn,Entire home/apt,180
515392,Manhattan,Entire home/apt,200
516452,Brooklyn,Entire home/apt,99
516461,Manhattan,Entire home/apt,130
516643,Brooklyn,Entire home/apt,150
516791,Brooklyn,Entire home/apt,90
517626,Brooklyn,Private room,95
517654,Queens,Entire home/apt,70
518566,Manhattan,Private room,82
518576,Brooklyn,Entire home/apt,250
518960,Manhattan,Entire home/apt,90
519310,Queens,Private room,75
521018,Brooklyn,Entire home/apt,160
521038,Manhattan,Private room,115
521522,Brooklyn,Private room,150
521672,Brooklyn,Private room,89
521806,Queens,Entire home/apt,69
522081,Manhattan,Private room,170
523123,Brooklyn,Entire home/apt,375
524111,Manhattan,Entire home/apt,118
525120,Manhattan,Entire home/apt,135
525293,Bronx,Entire home/apt,250
525388,Brooklyn,Entire home/apt,200
525412,Manhattan,Entire home/apt,150
525523,Manhattan,Private room,50
526520,Brooklyn,Private room,60
526532,Manhattan,Entire home/apt,100
526923,Manhattan,Entire home/apt,265
526942,Manhattan,Private room,90
527076,Manhattan,Entire home/apt,175
528485,Brooklyn,Private room,36
530247,Manhattan,Entire home/apt,250
530431,Manhattan,Entire home/apt,220
530576,Manhattan,Private room,93
530632,Brooklyn,Entire home/apt,275
531091,Queens,Private room,109
531208,Brooklyn,Entire home/apt,450
531258,Manhattan,Entire home/apt,165
531455,Brooklyn,Entire home/apt,80
532288,Manhattan,Private room,295
532749,Brooklyn,Entire home/apt,280
533168,Manhattan,Entire home/apt,300
533506,Manhattan,Entire home/apt,99
533625,Brooklyn,Entire home/apt,175
533927,Manhattan,Entire home/apt,225
534897,Manhattan,Entire home/apt,230
535095,Brooklyn,Private room,90
535352,Manhattan,Entire home/apt,102
536578,Brooklyn,Private room,59
538344,Manhattan,Entire home/apt,195
538590,Queens,Entire home/apt,150
539160,Manhattan,Entire home/apt,170
539350,Manhattan,Entire home/apt,217
540057,Manhattan,Entire home/apt,185
540489,Manhattan,Private room,58
541725,Brooklyn,Entire home/apt,189
542054,Manhattan,Entire home/apt,88
542203,Manhattan,Entire home/apt,195
543792,Queens,Entire home/apt,110
544039,Brooklyn,Entire home/apt,120
